"longitude","latitude","temperature","humidity","skycon","wind_speed","wind_direction","wind_start_longitude","wind_start_latitude","wind_end_longitude","wind_end_latitude"
"117.45084851091956","36.21450822895006",5,"43%","clearnight",2,"SE","117.45084851091956","36.21450822895006","117.5923","36.0731"
"117.62540616842138","36.40361492155511",2,"45%","clearnight",2,"N","117.62540616842138","36.40361492155511","117.6254","36.6036"
"116.97751407279098","36.398819097467246",5,"42%","clearnight",2,"NW","116.97751407279098","36.398819097467246","116.8361","36.5402"
"117.43197143382656","36.3681273605157",2,"47%","clearnight",2,"NE","117.43197143382656","36.3681273605157","117.5734","36.5095"
"116.6965864105093","36.38355694039814",6,"43%","clearnight",2,"N","116.6965864105093","36.38355694039814","116.6966","36.5836"
"117.07593707776161","37.152714575667034",5,"36%","clearnight",2,"N","117.07593707776161","37.152714575667034","117.0759","37.3527"
"117.90145317086889","36.14071657782056",4,"42%","clearnight",2,"SW","117.90145317086889","36.14071657782056","117.7600","35.9993"
"117.28198903758991","36.89806335728737",5,"40%","clearnight",2,"N","117.28198903758991","36.89806335728737","117.2820","37.0981"
"117.8712199801515","36.29864419158944",4,"40%","clearnight",2,"W","117.8712199801515","36.29864419158944","117.6712","36.2986"
"117.45485993787912","36.42769295050739",2,"45%","clearnight",2,"NE","117.45485993787912","36.42769295050739","117.5963","36.5691"
"117.37989486429541","36.8993725970035",5,"36%","clearnight",2,"N","117.37989486429541","36.8993725970035","117.3799","37.0994"
"116.63765403594863","36.38782024629114",6,"40%","clearnight",2,"N","116.63765403594863","36.38782024629114","116.6377","36.5878"
"117.45264641145391","36.21078253394638",5,"43%","clearnight",2,"SE","117.45264641145391","36.21078253394638","117.5941","36.0694"
"117.36892697752128","36.674186385075416",5,"49%","clearnight",2,"NE","117.36892697752128","36.674186385075416","117.5103","36.8156"
"117.79654095145712","36.19043733498581",4,"40%","clearnight",2,"W","117.79654095145712","36.19043733498581","117.5965","36.1904"
"117.27738498784699","36.56625237918573",7,"50%","clearnight",2,"NE","117.27738498784699","36.56625237918573","117.4188","36.7077"
"117.95375627490976","36.245691736216784",3,"45%","clearnight",2,"N","117.95375627490976","36.245691736216784","117.9538","36.4457"
"117.61010028847942","36.72501441854569",4,"46%","clearnight",2,"N","117.61010028847942","36.72501441854569","117.6101","36.9250"
"116.55226077988402","36.322325106543666",6,"41%","clearnight",2,"N","116.55226077988402","36.322325106543666","116.5523","36.5223"
"117.02449644779946","37.32923839072178",5,"41%","clearnight",2,"N","117.02449644779946","37.32923839072178","117.0245","37.5292"
"116.80566705043444","36.383999446246676",6,"45%","clearnight",2,"N","116.80566705043444","36.383999446246676","116.8057","36.5840"
"116.39679731493376","36.21891129937757",6,"42%","clearday",2,"N","116.39679731493376","36.21891129937757","116.3968","36.4189"
"116.85332927560411","36.600478908514205",6,"41%","clearnight",2,"N","116.85332927560411","36.600478908514205","116.8533","36.8005"
"117.12058905844351","36.59570981430477",7,"41%","clearnight",2,"N","117.12058905844351","36.59570981430477","117.1206","36.7957"
"117.34235348056015","36.588064017023434",7,"50%","clearnight",2,"NE","117.34235348056015","36.588064017023434","117.4838","36.7295"
"116.28644994227426","36.21572337476828",6,"45%","clearday",2,"N","116.28644994227426","36.21572337476828","116.2864","36.4157"
"117.5670514823265","36.85196558917986",4,"39%","clearnight",2,"NE","117.5670514823265","36.85196558917986","117.7085","36.9934"
"117.31629751690028","36.66697478179936",7,"47%","clearnight",2,"NE","117.31629751690028","36.66697478179936","117.4577","36.8084"
"117.58520972126927","36.58545943903883",4,"47%","clearnight",2,"N","117.58520972126927","36.58545943903883","117.5852","36.7855"
"117.14281739990365","37.11399534054139",5,"35%","clearnight",2,"N","117.14281739990365","37.11399534054139","117.1428","37.3140"
"117.27261058395564","36.837026055278216",5,"37%","clearnight",2,"N","117.27261058395564","36.837026055278216","117.2726","37.0370"
"117.5735229736692","36.38926173309275",2,"45%","clearnight",2,"N","117.5735229736692","36.38926173309275","117.5735","36.5893"
"117.669039888668","36.66605218910711",4,"49%","clearnight",2,"N","117.669039888668","36.66605218910711","117.6690","36.8661"
"117.57178912068967","36.83684845681245",4,"37%","clearnight",2,"NE","117.57178912068967","36.83684845681245","117.7132","36.9783"
"116.56643014177044","36.30961982898077",6,"41%","clearnight",2,"N","116.56643014177044","36.30961982898077","116.5664","36.5096"
"116.2662568020868","36.194253709881245",6,"45%","clearday",2,"N","116.2662568020868","36.194253709881245","116.2663","36.3943"
"117.24324817071344","36.96126866812299",5,"37%","clearnight",2,"N","117.24324817071344","36.96126866812299","117.2432","37.1613"
"116.30249517266775","36.060968220791125",6,"44%","clearday",2,"N","116.30249517266775","36.060968220791125","116.3025","36.2610"
"117.27260532038962","36.8976931331071",5,"40%","clearnight",2,"N","117.27260532038962","36.8976931331071","117.2726","37.0977"
"117.1917382619976","37.156677652486366",4,"40%","clearnight",2,"N","117.1917382619976","37.156677652486366","117.1917","37.3567"
"116.37080607576088","36.22026631851861",6,"42%","clearday",2,"N","116.37080607576088","36.22026631851861","116.3708","36.4203"
"116.8938111423363","36.578888144690545",6,"41%","clearnight",2,"N","116.8938111423363","36.578888144690545","116.8938","36.7789"
"117.08069857078054","36.9188335881464",5,"38%","clearnight",2,"N","117.08069857078054","36.9188335881464","117.0807","37.1188"
"117.79151697789271","36.17902979978654",4,"40%","clearnight",2,"W","117.79151697789271","36.17902979978654","117.5915","36.1790"
"117.4512838436042","36.26696990128857",5,"49%","clearnight",2,"SE","117.4512838436042","36.26696990128857","117.5927","36.1255"
"117.52479709460869","36.57235712580767",5,"47%","clearnight",2,"NE","117.52479709460869","36.57235712580767","117.6662","36.7138"
"117.56632647704379","36.876580183275955",4,"39%","clearnight",2,"NE","117.56632647704379","36.876580183275955","117.7077","37.0180"
"116.91589106378807","36.36202479965499",6,"40%","clearnight",2,"N","116.91589106378807","36.36202479965499","116.9159","36.5620"
"117.41499793401903","37.18406983460995",4,"36%","clearnight",2,"N","117.41499793401903","37.18406983460995","117.4150","37.3841"
"116.92179677447737","37.00918427006765",5,"39%","clearnight",2,"N","116.92179677447737","37.00918427006765","116.9218","37.2092"
"117.36340633719155","37.10315275237436",5,"38%","clearnight",2,"N","117.36340633719155","37.10315275237436","117.3634","37.3032"
"117.91781191373474","36.31107925326217",4,"40%","clearnight",2,"W","117.91781191373474","36.31107925326217","117.7178","36.3111"
"116.63048426631418","36.47202547633393",6,"44%","clearnight",2,"N","116.63048426631418","36.47202547633393","116.6305","36.6720"
"117.0761707900065","37.27033752744436",5,"43%","clearnight",2,"N","117.0761707900065","37.27033752744436","117.0762","37.4703"
"117.28826774127131","36.921644272854266",5,"40%","clearnight",2,"N","117.28826774127131","36.921644272854266","117.2883","37.1216"
"116.96102584913085","36.50595933288441",5,"41%","clearnight",2,"NW","116.96102584913085","36.50595933288441","116.8196","36.6474"
"116.32503912410003","36.24192451538511",6,"45%","clearday",2,"N","116.32503912410003","36.24192451538511","116.3250","36.4419"
"117.19091817330974","36.48113653192416",3,"40%","clearnight",2,"N","117.19091817330974","36.48113653192416","117.1909","36.6811"
"117.06420744904075","36.70640095746311",7,"45%","clearnight",2,"N","117.06420744904075","36.70640095746311","117.0642","36.9064"
"117.33102612789678","37.26721081291973",4,"44%","clearnight",2,"N","117.33102612789678","37.26721081291973","117.3310","37.4672"
"117.71843137406611","36.12893850921661",4,"45%","clearnight",2,"SE","117.71843137406611","36.12893850921661","117.8599","35.9875"
"117.34687761577219","36.432226057724705",3,"46%","clearnight",2,"N","117.34687761577219","36.432226057724705","117.3469","36.6322"
"117.49564130722464","36.17222517879371",5,"43%","clearnight",2,"SE","117.49564130722464","36.17222517879371","117.6371","36.0308"
"117.12086536663428","37.278099335857036",5,"43%","clearnight",2,"N","117.12086536663428","37.278099335857036","117.1209","37.4781"
"117.00279725182482","37.086419844238456",5,"36%","clearnight",2,"N","117.00279725182482","37.086419844238456","117.0028","37.2864"
"117.14465776682323","36.35902838104717",5,"43%","clearnight",2,"NW","117.14465776682323","36.35902838104717","117.0032","36.5004"
"117.80948581418198","36.37345052044362",3,"36%","clearnight",2,"N","117.80948581418198","36.37345052044362","117.8095","36.5735"
"116.40164655740841","36.1808406623632",6,"42%","clearday",2,"N","116.40164655740841","36.1808406623632","116.4016","36.3808"
"117.35692687722918","36.79396930429463",5,"35%","clearnight",2,"N","117.35692687722918","36.79396930429463","117.3569","36.9940"
"117.55349687656017","36.484956253512934",2,"50%","clearnight",2,"N","117.55349687656017","36.484956253512934","117.5535","36.6850"
"117.36293068606882","36.96060215039576",5,"36%","clearnight",2,"N","117.36293068606882","36.96060215039576","117.3629","37.1606"
"117.00205891598588","36.36702711260469",5,"42%","clearnight",2,"NW","117.00205891598588","36.36702711260469","116.8606","36.5084"
"117.04923222382745","37.027147717674815",5,"36%","clearnight",2,"N","117.04923222382745","37.027147717674815","117.0492","37.2271"
"117.7144936002402","36.39311545369137",2,"50%","clearnight",2,"N","117.7144936002402","36.39311545369137","117.7145","36.5931"
"117.53823079785732","36.7643081511904",5,"37%","clearnight",2,"N","117.53823079785732","36.7643081511904","117.5382","36.9643"
"116.99730341904576","36.93000497762136",5,"39%","clearnight",2,"N","116.99730341904576","36.93000497762136","116.9973","37.1300"
"117.04499825895965","37.21475351893149",5,"40%","clearnight",2,"N","117.04499825895965","37.21475351893149","117.0450","37.4148"
"116.34837683647763","36.27202165221842",6,"42%","clearday",2,"N","116.34837683647763","36.27202165221842","116.3484","36.4720"
"117.20966410856133","37.1345807975415",5,"39%","clearnight",2,"N","117.20966410856133","37.1345807975415","117.2097","37.3346"
"116.8168322271986","36.58222989315125",6,"43%","clearnight",2,"N","116.8168322271986","36.58222989315125","116.8168","36.7822"
"117.30045339873732","37.42494983729467",4,"40%","clearnight",2,"N","117.30045339873732","37.42494983729467","117.3005","37.6249"
"117.20730778332195","37.023729650620034",5,"37%","clearnight",2,"N","117.20730778332195","37.023729650620034","117.2073","37.2237"
"117.59204739480424","36.43015683576753",2,"45%","clearnight",2,"N","117.59204739480424","36.43015683576753","117.5920","36.6302"
"117.81335300984026","36.42539977691518",3,"36%","clearnight",2,"N","117.81335300984026","36.42539977691518","117.8134","36.6254"
"117.52609468329284","36.85151776956234",5,"35%","clearnight",2,"N","117.52609468329284","36.85151776956234","117.5261","37.0515"
"116.37564813312815","36.265445454708434",6,"44%","clearday",2,"N","116.37564813312815","36.265445454708434","116.3756","36.4654"
"117.32582058235351","37.28077509224884",4,"44%","clearnight",2,"N","117.32582058235351","37.28077509224884","117.3258","37.4808"
"117.8689317158753","36.01882290522516",4,"41%","clearnight",2,"SW","117.8689317158753","36.01882290522516","117.7275","35.8774"
"116.47275026572946","36.179353407772496",6,"43%","clearnight",2,"N","116.47275026572946","36.179353407772496","116.4728","36.3794"
"117.44087436705259","36.9522605226149",5,"36%","clearnight",2,"N","117.44087436705259","36.9522605226149","117.4409","37.1523"
"117.09353365393193","36.557636723750655",7,"41%","clearnight",2,"N","117.09353365393193","36.557636723750655","117.0935","36.7576"
"117.18834518525986","36.61780029672142",7,"43%","clearnight",2,"NE","117.18834518525986","36.61780029672142","117.3298","36.7592"
"117.28303244661139","37.2699280184853",4,"44%","clearnight",2,"N","117.28303244661139","37.2699280184853","117.2830","37.4699"
"117.20708930308108","37.21436736254875",4,"40%","clearnight",2,"N","117.20708930308108","37.21436736254875","117.2071","37.4144"
"117.10178745827241","36.688540748455594",7,"45%","clearnight",2,"N","117.10178745827241","36.688540748455594","117.1018","36.8885"
"116.76513227400346","36.45848064906113",6,"41%","clearnight",2,"N","116.76513227400346","36.45848064906113","116.7651","36.6585"
"116.99893440540677","36.40498330368263",5,"42%","clearnight",2,"NW","116.99893440540677","36.40498330368263","116.8575","36.5464"
"117.13256800309932","36.75761737697264",5,"38%","clearnight",2,"N","117.13256800309932","36.75761737697264","117.1326","36.9576"
"117.65790847485502","36.513998287728334",2,"50%","clearnight",2,"N","117.65790847485502","36.513998287728334","117.6579","36.7140"
"117.2915324926944","36.62691291544798",7,"50%","clearnight",2,"NE","117.2915324926944","36.62691291544798","117.4330","36.7683"
"117.43687706234677","37.12052608469612",5,"38%","clearnight",2,"N","117.43687706234677","37.12052608469612","117.4369","37.3205"
"117.55880031883002","36.32633620975454",5,"45%","clearnight",2,"S","117.55880031883002","36.32633620975454","117.5588","36.1263"
"116.523380848984","36.31423968112229",6,"44%","clearnight",2,"N","116.523380848984","36.31423968112229","116.5234","36.5142"
"115.82910963281844","36.805791534505765",6,"38%","clearday",2,"NE","115.82910963281844","36.805791534505765","115.9705","36.9472"
"115.61532588370935","36.16553182585589",7,"45%","clearday",2,"E","115.61532588370935","36.16553182585589","115.8153","36.1655"
"116.14607666469782","36.46086290108386",6,"43%","clearday",2,"NE","116.14607666469782","36.46086290108386","116.2875","36.6023"
"115.64430878928212","36.09000918202121",7,"46%","clearday",2,"NE","115.64430878928212","36.09000918202121","115.7857","36.2314"
"115.34370056967386","36.58206634426365",6,"41%","clearday",2,"E","115.34370056967386","36.58206634426365","115.5437","36.5821"
"116.28635537516872","36.4137704110704",6,"41%","clearday",2,"NE","116.28635537516872","36.4137704110704","116.4278","36.5552"
"115.7140155867467","36.2869970323051",7,"45%","clearday",2,"NE","115.7140155867467","36.2869970323051","115.8554","36.4284"
"116.50506228433571","36.40187417632223",6,"41%","clearnight",2,"N","116.50506228433571","36.40187417632223","116.5051","36.6019"
"115.50674126595423","36.233302223492345",7,"45%","clearday",2,"E","115.50674126595423","36.233302223492345","115.7067","36.2333"
"116.24578506461154","36.625965304718406",6,"43%","clearday",2,"NE","116.24578506461154","36.625965304718406","116.3872","36.7674"
"115.46635987539086","36.43249109813107",6,"43%","clearday",2,"E","115.46635987539086","36.43249109813107","115.6664","36.4325"
"115.40431900877888","36.58051965386454",6,"45%","clearday",2,"E","115.40431900877888","36.58051965386454","115.6043","36.5805"
"115.72936768694545","36.102693766821425",7,"48%","clearday",2,"NE","115.72936768694545","36.102693766821425","115.8708","36.2441"
"115.82270596472388","36.1021383276925",7,"47%","clearday",2,"NE","115.82270596472388","36.1021383276925","115.9641","36.2436"
"116.17177878155785","36.64560142740848",6,"43%","clearday",2,"NE","116.17177878155785","36.64560142740848","116.3132","36.7870"
"116.07591887679868","36.36712449446167",6,"42%","clearday",2,"NE","116.07591887679868","36.36712449446167","116.2173","36.5085"
"116.04541382004163","36.1106724816013",6,"50%","clearday",2,"NE","116.04541382004163","36.1106724816013","116.1868","36.2521"
"115.63233226789096","36.73794446341998",6,"43%","clearday",2,"E","115.63233226789096","36.73794446341998","115.8323","36.7379"
"115.97180600089493","36.47797869444366",6,"40%","clearday",2,"NE","115.97180600089493","36.47797869444366","116.1132","36.6194"
"116.46564253434471","36.442670667397174",6,"41%","clearnight",2,"N","116.46564253434471","36.442670667397174","116.4656","36.6427"
"115.75063346049939","36.19042572437671",7,"50%","clearday",2,"NE","115.75063346049939","36.19042572437671","115.8921","36.3318"
"116.09800615095364","36.70837200753567",6,"44%","clearday",2,"NE","116.09800615095364","36.70837200753567","116.2394","36.8498"
"115.96624762263289","36.724774357887824",6,"41%","clearday",2,"NE","115.96624762263289","36.724774357887824","116.1077","36.8662"
"116.28177339597845","36.39750388366616",6,"41%","clearday",2,"NE","116.28177339597845","36.39750388366616","116.4232","36.5389"
"115.56636368665248","36.730608707684794",6,"43%","clearday",2,"E","115.56636368665248","36.730608707684794","115.7664","36.7306"
"116.05998117191227","36.156905164257026",6,"48%","clearday",2,"N","116.05998117191227","36.156905164257026","116.0600","36.3569"
"115.95160399769433","36.718776588889035",6,"41%","clearday",2,"NE","115.95160399769433","36.718776588889035","116.0930","36.8602"
"116.0605999345238","36.716225632193805",6,"44%","clearday",2,"NE","116.0605999345238","36.716225632193805","116.2020","36.8576"
"116.18666942409291","36.40648898100439",6,"45%","clearday",2,"NE","116.18666942409291","36.40648898100439","116.3281","36.5479"
"115.52046770714536","36.69698803936424",6,"40%","clearday",2,"E","115.52046770714536","36.69698803936424","115.7205","36.6970"
"115.93420232059529","36.7713901804886",5,"39%","clearday",2,"NE","115.93420232059529","36.7713901804886","116.0756","36.9128"
"116.41348577267762","36.40834209785467",6,"44%","clearnight",2,"NE","116.41348577267762","36.40834209785467","116.5549","36.5498"
"115.91358273143614","36.237803499215296",6,"50%","clearday",2,"NE","115.91358273143614","36.237803499215296","116.0550","36.3792"
"115.45318139589315","36.35108813698288",6,"43%","clearday",2,"E","115.45318139589315","36.35108813698288","115.6532","36.3511"
"115.4241261247438","36.68536443358683",6,"42%","clearday",2,"E","115.4241261247438","36.68536443358683","115.6241","36.6854"
"116.25094069511577","37.006274847913396",5,"36%","clearnight",2,"N","116.25094069511577","37.006274847913396","116.2509","37.2063"
"116.01683115704805","36.8321883727021",5,"38%","clearday",2,"NE","116.01683115704805","36.8321883727021","116.1583","36.9736"
"115.5852104967779","36.49444990576913",6,"44%","clearday",2,"E","115.5852104967779","36.49444990576913","115.7852","36.4944"
"116.47675065859207","36.372364357366855",6,"41%","clearnight",2,"N","116.47675065859207","36.372364357366855","116.4768","36.5724"
"115.93068771623153","36.370900056689635",6,"41%","clearday",2,"NE","115.93068771623153","36.370900056689635","116.0721","36.5123"
"115.64044464491604","35.99838897415384",7,"47%","clearday",2,"NE","115.64044464491604","35.99838897415384","115.7819","36.1398"
"116.03880020394814","36.778963061700324",5,"38%","clearday",2,"NE","116.03880020394814","36.778963061700324","116.1802","36.9204"
"116.4309672015389","36.86990770169462",5,"36%","clearnight",2,"N","116.4309672015389","36.86990770169462","116.4310","37.0699"
"115.90063428877163","36.425697581107855",6,"41%","clearday",2,"NE","115.90063428877163","36.425697581107855","116.0421","36.5671"
"116.11358812031837","36.2931223751958",6,"45%","clearday",2,"N","116.11358812031837","36.2931223751958","116.1136","36.4931"
"116.3461179369169","36.93340413312127",5,"38%","clearnight",2,"N","116.3461179369169","36.93340413312127","116.3461","37.1334"
"116.31775278612028","36.68174781924494",6,"45%","clearnight",2,"NE","116.31775278612028","36.68174781924494","116.4592","36.8232"
"115.89524660680604","36.89921029001296",5,"37%","clearday",2,"NE","115.89524660680604","36.89921029001296","116.0367","37.0406"
"115.65290457807103","36.4907300863086",6,"40%","clearday",2,"E","115.65290457807103","36.4907300863086","115.8529","36.4907"
"115.54033542052662","36.41200293874329",6,"43%","clearday",2,"E","115.54033542052662","36.41200293874329","115.7403","36.4120"
"116.09402402404505","36.263139251588356",6,"45%","clearday",2,"N","116.09402402404505","36.263139251588356","116.0940","36.4631"
"116.29993866235435","36.81387271411084",5,"38%","clearnight",2,"N","116.29993866235435","36.81387271411084","116.2999","37.0139"
"116.0265122902184","36.698196027328315",6,"41%","clearday",2,"NE","116.0265122902184","36.698196027328315","116.1679","36.8396"
"115.5325848155446","36.17026834930995",7,"45%","clearday",2,"E","115.5325848155446","36.17026834930995","115.7326","36.1703"
"115.88313177448177","36.40794152168415",6,"41%","clearday",2,"NE","115.88313177448177","36.40794152168415","116.0246","36.5494"
"115.696048354635","36.786803557772316",6,"35%","clearday",2,"NE","115.696048354635","36.786803557772316","115.8375","36.9282"
"115.85585408367834","36.151986434697044",6,"50%","clearday",2,"NE","115.85585408367834","36.151986434697044","115.9973","36.2934"
"116.28144234529525","36.783078293169986",5,"38%","clearnight",2,"N","116.28144234529525","36.783078293169986","116.2814","36.9831"
"116.28271920324084","36.930596139262796",5,"38%","clearnight",2,"N","116.28271920324084","36.930596139262796","116.2827","37.1306"
"116.29469385926419","36.34013105675616",6,"42%","clearday",2,"N","116.29469385926419","36.34013105675616","116.2947","36.5401"
"115.60907423641959","36.72316216460632",6,"43%","clearday",2,"E","115.60907423641959","36.72316216460632","115.8091","36.7232"
"115.9078338121528","36.046151554655594",6,"49%","clearday",2,"NE","115.9078338121528","36.046151554655594","116.0493","36.1876"
"115.86485400175957","36.32855991236597",6,"44%","clearday",2,"NE","115.86485400175957","36.32855991236597","116.0063","36.4700"
"116.38183687126832","36.76128007225281",5,"37%","clearnight",2,"N","116.38183687126832","36.76128007225281","116.3818","36.9613"
"115.45719642518642","36.281883907293796",7,"45%","clearday",2,"E","115.45719642518642","36.281883907293796","115.6572","36.2819"
"115.84606518305775","36.19627602456838",7,"50%","clearday",2,"NE","115.84606518305775","36.19627602456838","115.9875","36.3377"
"115.4598979173663","35.867507709358996",7,"49%","clearday",2,"NE","115.4598979173663","35.867507709358996","115.6013","36.0089"
"116.0668052827809","36.83588543872664",5,"40%","clearnight",2,"NE","116.0668052827809","36.83588543872664","116.2082","36.9773"
"116.08797957479484","36.71305555594843",6,"44%","clearday",2,"NE","116.08797957479484","36.71305555594843","116.2294","36.8545"
"115.81221106968115","36.269502681407346",7,"40%","clearday",2,"NE","115.81221106968115","36.269502681407346","115.9536","36.4109"
"115.4206880832824","36.613864928351894",6,"45%","clearday",2,"E","115.4206880832824","36.613864928351894","115.6207","36.6139"
"115.5388593902269","36.011175948637",7,"48%","clearday",2,"NE","115.5388593902269","36.011175948637","115.6803","36.1526"
"115.93782589613595","36.727999508724956",6,"45%","clearday",2,"NE","115.93782589613595","36.727999508724956","116.0792","36.8694"
"115.70846055837607","36.77575796423129",6,"35%","clearday",2,"NE","115.70846055837607","36.77575796423129","115.8499","36.9172"
"116.1966998939216","36.53069106236085",6,"41%","clearday",2,"NE","116.1966998939216","36.53069106236085","116.3381","36.6721"
"115.97053724132898","36.47074985432762",6,"40%","clearday",2,"NE","115.97053724132898","36.47074985432762","116.1120","36.6122"
"115.4704173720961","36.403011565703764",6,"43%","clearday",2,"E","115.4704173720961","36.403011565703764","115.6704","36.4030"
"116.02948488645383","36.56257542280866",6,"41%","clearday",2,"NE","116.02948488645383","36.56257542280866","116.1709","36.7040"
"115.68869374622565","36.66791951240264",6,"41%","clearday",2,"NE","115.68869374622565","36.66791951240264","115.8301","36.8093"
"115.77735757227357","36.64342042843178",6,"44%","clearday",2,"NE","115.77735757227357","36.64342042843178","115.9188","36.7848"
"116.35105827032628","36.31460208395011",6,"44%","clearday",2,"N","116.35105827032628","36.31460208395011","116.3511","36.5146"
"116.06968731318375","36.11171704348544",6,"50%","clearday",2,"N","116.06968731318375","36.11171704348544","116.0697","36.3117"
"115.89907233696327","36.7929027185856",5,"39%","clearday",2,"NE","115.89907233696327","36.7929027185856","116.0405","36.9343"
"116.3390804819917","36.807848811957264",5,"38%","clearnight",2,"N","116.3390804819917","36.807848811957264","116.3391","37.0078"
"116.39082464493674","36.357062845651704",6,"44%","clearnight",2,"NE","116.39082464493674","36.357062845651704","116.5322","36.4985"
"115.89964752453646","36.287115972024054",6,"44%","clearday",2,"NE","115.89964752453646","36.287115972024054","116.0411","36.4285"
"115.78148114638441","36.03975386473136",7,"50%","clearday",2,"NE","115.78148114638441","36.03975386473136","115.9229","36.1812"
"115.99506251087172","36.68406806807738",6,"41%","clearday",2,"NE","115.99506251087172","36.68406806807738","116.1365","36.8255"
"116.22149389856207","36.51192258567989",6,"41%","clearday",2,"NE","116.22149389856207","36.51192258567989","116.3629","36.6533"
"115.86553148800496","36.7629972401123",5,"39%","clearday",2,"NE","115.86553148800496","36.7629972401123","116.0070","36.9044"
"115.88904833971853","36.52877131862842",6,"43%","clearday",2,"NE","115.88904833971853","36.52877131862842","116.0305","36.6702"
"115.56338086868205","36.19464452169481",7,"45%","clearday",2,"E","115.56338086868205","36.19464452169481","115.7634","36.1946"
"116.16895839386532","36.413744668465235",6,"45%","clearday",2,"NE","116.16895839386532","36.413744668465235","116.3104","36.5552"
"115.6046415391302","36.01302366471464",7,"47%","clearday",2,"NE","115.6046415391302","36.01302366471464","115.7461","36.1544"
"116.37765009730334","36.691501701311765",6,"44%","clearnight",2,"NE","116.37765009730334","36.691501701311765","116.5191","36.8329"
"116.00796209726441","36.119544732865414",6,"50%","clearday",2,"NE","116.00796209726441","36.119544732865414","116.1494","36.2610"
"115.65496378032917","36.80430928793085",6,"35%","clearday",2,"NE","115.65496378032917","36.80430928793085","115.7964","36.9457"
"115.82480385263307","36.223219607719116",7,"50%","clearday",2,"NE","115.82480385263307","36.223219607719116","115.9662","36.3646"
"115.71938446757557","36.16829417214623",7,"49%","clearday",2,"NE","115.71938446757557","36.16829417214623","115.8608","36.3097"
"115.6717383638628","36.766307234595835",6,"35%","clearday",2,"NE","115.6717383638628","36.766307234595835","115.8132","36.9077"
"115.83282316626607","36.32841328955834",7,"40%","clearday",2,"NE","115.83282316626607","36.32841328955834","115.9742","36.4698"
"115.67107890631148","36.1750917069909",7,"49%","clearday",2,"NE","115.67107890631148","36.1750917069909","115.8125","36.3165"
"116.41647550838344","36.90816739135497",5,"36%","clearnight",2,"N","116.41647550838344","36.90816739135497","116.4165","37.1082"
"116.25684512473886","36.65661563621399",6,"45%","clearnight",2,"NE","116.25684512473886","36.65661563621399","116.3983","36.7980"
"115.96198838084632","36.78965451891263",5,"38%","clearday",2,"NE","115.96198838084632","36.78965451891263","116.1034","36.9311"
"116.21062671319183","36.877219226987734",5,"38%","clearnight",2,"NE","116.21062671319183","36.877219226987734","116.3520","37.0186"
"115.77729041722932","36.16735594307605",7,"50%","clearday",2,"NE","115.77729041722932","36.16735594307605","115.9187","36.3088"
"116.38948798991859","36.44403536645132",6,"44%","clearnight",2,"NE","116.38948798991859","36.44403536645132","116.5309","36.5855"
"115.83304439535753","36.21480166660059",7,"50%","clearday",2,"NE","115.83304439535753","36.21480166660059","115.9745","36.3562"
"116.02626747654233","36.65854358293534",6,"41%","clearday",2,"NE","116.02626747654233","36.65854358293534","116.1677","36.8000"
"116.29267048591572","36.95941339883122",5,"36%","clearnight",2,"N","116.29267048591572","36.95941339883122","116.2927","37.1594"
"115.75654601061093","36.055981954277584",7,"47%","clearday",2,"NE","115.75654601061093","36.055981954277584","115.8980","36.1974"
"115.46712202323485","36.27370178747864",7,"45%","clearday",2,"E","115.46712202323485","36.27370178747864","115.6671","36.2737"
"115.49583045790497","35.91891384396299",7,"49%","clearday",2,"NE","115.49583045790497","35.91891384396299","115.6373","36.0603"
"116.20941181387657","36.65263941026404",6,"44%","clearnight",2,"NE","116.20941181387657","36.65263941026404","116.3508","36.7941"
"115.55663361806025","36.50008526812152",6,"44%","clearday",2,"E","115.55663361806025","36.50008526812152","115.7566","36.5001"
"115.82035314644072","36.89206741964142",6,"39%","clearday",2,"NE","115.82035314644072","36.89206741964142","115.9618","37.0335"
"115.51295736805145","36.63827956237166",6,"43%","clearday",2,"E","115.51295736805145","36.63827956237166","115.7130","36.6383"
"116.44783705001636","36.48204775287132",6,"40%","clearnight",2,"NE","116.44783705001636","36.48204775287132","116.5893","36.6235"
"115.88262547498053","36.69090438774624",6,"45%","clearday",2,"NE","115.88262547498053","36.69090438774624","116.0240","36.8323"
"116.18028966346627","36.49275091650655",6,"41%","clearday",2,"NE","116.18028966346627","36.49275091650655","116.3217","36.6342"
"115.59314234994271","36.603168825647586",6,"45%","clearday",2,"E","115.59314234994271","36.603168825647586","115.7931","36.6032"
"115.88638417892876","36.61086942950982",6,"42%","clearday",2,"NE","115.88638417892876","36.61086942950982","116.0278","36.7523"
"115.49117267879066","36.0180714590401",7,"48%","clearday",2,"NE","115.49117267879066","36.0180714590401","115.6326","36.1595"
"115.77155646838436","36.724377736756416",6,"43%","clearday",2,"NE","115.77155646838436","36.724377736756416","115.9130","36.8658"
"115.98841867100415","36.510986420555085",6,"40%","clearday",2,"NE","115.98841867100415","36.510986420555085","116.1298","36.6524"
"115.975630378241","36.07666729097246",6,"50%","clearday",2,"NE","115.975630378241","36.07666729097246","116.1171","36.2181"
"115.33633643755567","36.461605887871805",6,"42%","clearday",2,"E","115.33633643755567","36.461605887871805","115.5363","36.4616"
"115.65498010986002","36.39635471452278",6,"44%","clearday",2,"E","115.65498010986002","36.39635471452278","115.8550","36.3964"
